Id,tags_list,road,cultivation,agriculture,haze,clear,habitation,bare_ground,blooming,partly_cloudy,selective_logging,blow_down,primary,slash_burn,artisinal_mine,water,conventional_mine,cloudy
train_21877,"['partly_cloudy', 'primary']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_21878,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21879,"['partly_cloudy', 'primary']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_21880,"['agriculture', 'clear', 'primary', 'road']",1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21881,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21882,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21883,"['clear', 'cultivation', 'primary']",0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21884,['cloudy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_21885,"['clear', 'primary', 'road', 'water']",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_21886,"['agriculture', 'clear', 'primary', 'road']",1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21887,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21888,['cloudy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_21889,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21890,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21891,"['partly_cloudy', 'primary']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_21892,"['clear', 'cultivation', 'primary']",0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21893,"['partly_cloudy', 'primary']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_21894,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21895,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21896,"['clear', 'habitation', 'primary', 'water']",0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
train_21897,"['agriculture', 'clear', 'primary', 'road']",1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21898,"['clear', 'habitation', 'primary', 'road', 'water']",1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
train_21899,"['clear', 'primary', 'water']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_21900,"['partly_cloudy', 'primary']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_21901,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21902,"['agriculture', 'clear', 'primary']",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21903,"['clear', 'primary', 'water']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_21904,"['agriculture', 'cultivation', 'haze', 'primary']",0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_21905,"['agriculture', 'clear', 'habitation', 'primary']",0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_21906,"['agriculture', 'clear', 'cultivation', 'primary']",0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21907,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21908,['cloudy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_21909,"['agriculture', 'partly_cloudy', 'road']",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
train_21910,"['agriculture', 'cultivation', 'haze', 'primary']",0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_21911,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21912,"['partly_cloudy', 'primary']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_21913,"['agriculture', 'clear', 'primary', 'road', 'water']",1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_21914,"['clear', 'primary', 'water']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_21915,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21916,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21917,"['clear', 'cultivation', 'primary']",0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21918,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21919,"['partly_cloudy', 'primary', 'road', 'water']",1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train_21920,"['agriculture', 'clear', 'road', 'water']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
train_21921,"['agriculture', 'clear', 'primary', 'road']",1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21922,['cloudy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_21923,"['agriculture', 'clear', 'cultivation', 'primary']",0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21924,"['agriculture', 'clear', 'primary']",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21925,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21926,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21927,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21928,"['bare_ground', 'clear', 'primary', 'road']",1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
train_21929,"['agriculture', 'clear', 'primary', 'road']",1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21930,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21931,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21932,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21933,"['agriculture', 'partly_cloudy', 'primary']",0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_21934,"['clear', 'primary', 'road', 'water']",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_21935,"['haze', 'primary']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_21936,['cloudy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_21937,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21938,"['partly_cloudy', 'primary']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_21939,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21940,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21941,"['partly_cloudy', 'primary', 'selective_logging']",0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
train_21942,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21943,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21944,"['agriculture', 'clear', 'primary', 'road']",1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21945,"['partly_cloudy', 'primary']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_21946,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21947,"['agriculture', 'clear', 'primary']",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21948,"['clear', 'primary', 'water']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_21949,"['agriculture', 'cultivation', 'haze', 'primary', 'road']",1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_21950,"['haze', 'primary']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_21951,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21952,"['partly_cloudy', 'primary', 'water']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train_21953,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21954,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21955,"['agriculture', 'clear', 'primary']",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21956,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21957,"['agriculture', 'partly_cloudy', 'primary', 'road']",1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_21958,"['clear', 'primary', 'water']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_21959,"['clear', 'conventional_mine', 'primary', 'water']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
train_21960,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21961,"['haze', 'primary']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_21962,"['agriculture', 'clear', 'primary']",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21963,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21964,"['clear', 'conventional_mine', 'primary', 'road']",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
train_21965,"['agriculture', 'partly_cloudy', 'primary']",0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_21966,"['partly_cloudy', 'primary']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_21967,"['bare_ground', 'clear', 'habitation', 'road']",1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
train_21968,"['agriculture', 'clear', 'primary', 'road']",1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21969,"['partly_cloudy', 'primary']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_21970,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21971,"['agriculture', 'clear', 'habitation', 'primary', 'road', 'water']",1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0
train_21972,['cloudy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_21973,"['clear', 'primary', 'water']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_21974,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21975,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21976,"['agriculture', 'clear', 'cultivation', 'primary']",0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21977,"['agriculture', 'partly_cloudy', 'primary', 'road']",1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_21978,"['agriculture', 'bare_ground', 'clear', 'primary', 'road']",1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
train_21979,"['clear', 'primary', 'water']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_21980,"['haze', 'primary']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_21981,"['agriculture', 'partly_cloudy', 'water']",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
train_21982,"['agriculture', 'clear', 'primary']",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21983,"['partly_cloudy', 'primary']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_21984,"['agriculture', 'clear', 'primary']",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21985,"['agriculture', 'clear', 'primary', 'road']",1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21986,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21987,"['agriculture', 'clear', 'primary', 'water']",0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_21988,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21989,"['agriculture', 'clear', 'cultivation', 'primary']",0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21990,['cloudy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_21991,"['agriculture', 'clear', 'primary']",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21992,"['agriculture', 'haze', 'primary']",0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_21993,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21994,"['agriculture', 'clear', 'primary']",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21995,"['artisinal_mine', 'clear', 'habitation', 'primary', 'road', 'water']",1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0
train_21996,"['partly_cloudy', 'primary']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_21997,"['agriculture', 'clear', 'primary', 'road']",1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_21998,"['artisinal_mine', 'clear', 'primary', 'road', 'water']",1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
train_21999,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_22000,"['partly_cloudy', 'primary']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_22001,"['haze', 'primary']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_22002,"['partly_cloudy', 'primary']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_22003,"['clear', 'cultivation', 'primary', 'water']",0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_22004,"['agriculture', 'clear']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_22005,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_22006,"['partly_cloudy', 'primary']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_22007,"['agriculture', 'clear', 'cultivation', 'habitation', 'primary']",0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_22008,"['clear', 'primary', 'water']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_22009,"['partly_cloudy', 'primary']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_22010,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_22011,"['bare_ground', 'clear', 'water']",0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
train_22012,"['clear', 'habitation', 'road']",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
train_22013,"['haze', 'primary']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_22014,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_22015,"['agriculture', 'clear', 'cultivation', 'primary', 'road']",1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_22016,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_22017,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_22018,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_22019,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_22020,"['clear', 'habitation', 'primary', 'water']",0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
train_22021,"['clear', 'cultivation', 'habitation', 'primary', 'water']",0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
train_22022,"['agriculture', 'clear', 'habitation', 'primary', 'road']",1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_22023,"['artisinal_mine', 'partly_cloudy', 'primary', 'water']",0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
train_22024,"['clear', 'primary', 'road']",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_22025,"['clear', 'habitation', 'primary', 'road', 'water']",1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
train_22026,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_22027,['cloudy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_22028,"['agriculture', 'clear', 'cultivation', 'primary']",0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_22029,"['agriculture', 'cultivation', 'habitation', 'haze', 'primary', 'water']",0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0
train_22030,"['clear', 'cultivation', 'primary']",0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_22031,"['agriculture', 'clear', 'cultivation', 'habitation', 'primary']",0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_22032,"['agriculture', 'partly_cloudy', 'primary', 'road']",1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_22033,"['clear', 'primary', 'water']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_22034,"['partly_cloudy', 'primary']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_22035,"['agriculture', 'clear', 'primary']",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_22036,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_22037,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_22038,"['agriculture', 'clear', 'primary', 'road']",1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_22039,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_22040,"['clear', 'primary', 'water']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_22041,['cloudy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_22042,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_22043,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_22044,"['haze', 'primary']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_22045,"['partly_cloudy', 'primary']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_22046,"['agriculture', 'clear', 'habitation', 'primary', 'road']",1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_22047,['cloudy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_22048,"['agriculture', 'clear', 'primary', 'road', 'water']",1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_22049,"['bare_ground', 'clear', 'primary']",0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
train_22050,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_22051,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_22052,"['agriculture', 'partly_cloudy', 'water']",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
train_22053,"['clear', 'cultivation', 'primary']",0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_22054,"['agriculture', 'partly_cloudy', 'primary', 'road']",1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_22055,"['clear', 'primary', 'water']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_22056,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_22057,"['agriculture', 'cultivation', 'partly_cloudy', 'primary']",0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_22058,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_22059,"['partly_cloudy', 'primary']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_22060,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_22061,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_22062,"['agriculture', 'clear', 'primary', 'road']",1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_22063,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_22064,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_22065,"['agriculture', 'partly_cloudy', 'primary']",0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_22066,"['agriculture', 'clear', 'habitation', 'primary', 'road']",1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_22067,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_22068,['cloudy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_22069,"['agriculture', 'clear', 'primary']",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_22070,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_22071,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_22072,"['partly_cloudy', 'primary']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_22073,"['clear', 'cultivation', 'primary']",0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_22074,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_22075,"['clear', 'primary', 'water']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_22076,"['agriculture', 'clear', 'primary', 'water']",0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_22077,['cloudy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_22078,"['haze', 'primary']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_22079,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_22080,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_22081,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_22082,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_22083,"['partly_cloudy', 'primary']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_22084,"['agriculture', 'clear', 'cultivation', 'primary']",0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_22085,"['agriculture', 'clear', 'habitation', 'primary', 'road']",1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_22086,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_22087,"['clear', 'water']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
train_22088,['cloudy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_22089,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_22090,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_22091,"['agriculture', 'partly_cloudy', 'primary', 'water']",0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train_22092,"['agriculture', 'clear', 'primary', 'road']",1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_22093,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_22094,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_22095,"['clear', 'primary', 'road', 'water']",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_22096,"['agriculture', 'clear', 'primary']",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_22097,"['haze', 'primary']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_22098,"['blooming', 'clear', 'primary']",0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
train_22099,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_22100,"['agriculture', 'clear', 'cultivation', 'primary']",0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_22101,"['agriculture', 'clear', 'primary']",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_22102,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_22103,"['agriculture', 'clear', 'primary']",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_22104,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_22105,"['clear', 'primary', 'road', 'water']",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_22106,"['agriculture', 'clear', 'cultivation', 'primary']",0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_22107,"['agriculture', 'clear', 'habitation', 'primary', 'road', 'water']",1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0
train_22108,"['partly_cloudy', 'primary', 'road', 'water']",1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train_22109,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_22110,['cloudy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_22111,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_22112,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_22113,"['agriculture', 'clear', 'habitation', 'primary', 'road', 'water']",1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0
train_22114,"['agriculture', 'clear', 'primary', 'road']",1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_22115,"['partly_cloudy', 'primary', 'road', 'water']",1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train_22116,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_22117,"['partly_cloudy', 'primary']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_22118,['cloudy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_22119,"['agriculture', 'clear', 'primary']",0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_22120,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_22121,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_22122,"['agriculture', 'cultivation', 'habitation', 'partly_cloudy', 'primary', 'water']",0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
train_22123,['cloudy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_22124,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_22125,"['partly_cloudy', 'primary']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_22126,"['clear', 'primary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
